,Times runned,Elevation,temperature,M,F,Age,humidity,arrival_time
389,1,15.55781936645508,36.63,1,0,50,0.87,4677
390,1,9.335716247558594,36.63,1,0,37,0.87,4800
391,1,8.94913387298584,36.63,1,0,31,0.87,4998
392,1,260.84353637695307,36.63,1,0,28,0.87,4713
393,1,16.20237159729004,36.63,1,0,42,0.87,4813
394,1,238.2223663330078,36.63,1,0,25,0.87,4838
395,1,233.2363739013672,36.63,1,0,30,0.87,4804
396,1,368.8425903320312,36.63,1,0,27,0.87,4752
397,1,11.05302143096924,36.63,1,0,24,0.87,4828
398,1,199.2205810546875,36.63,1,0,31,0.87,4751
399,1,376.4162902832031,36.63,1,0,38,0.87,4788
400,1,119.56497192382808,36.63,1,0,27,0.87,4878
401,1,544.2213134765625,36.63,1,0,43,0.87,4791
402,1,374.1132507324219,36.63,1,0,33,0.87,4574
403,1,63.27411651611328,36.63,1,0,37,0.87,4822
404,1,15.55781936645508,36.63,1,0,23,0.87,4853
405,1,149.1394653320312,36.63,1,0,28,0.87,4923
406,1,18.05331420898438,36.63,1,0,34,0.87,4785
407,1,133.0,36.63,1,0,38,0.87,4894
408,1,14.566981315612788,36.63,1,0,35,0.87,4684
409,1,221.982177734375,36.63,1,0,26,0.87,4956
410,1,56.084815979003906,36.63,1,0,26,0.87,4910
411,1,229.17529296875,36.63,1,0,23,0.87,4526
412,1,614.4942016601562,36.63,1,0,25,0.87,4865
413,1,1923.755615234375,36.63,1,0,34,0.87,4649
414,1,181.5143737792969,36.63,1,0,30,0.87,4976
415,1,1046.732788085938,36.63,1,0,46,0.87,4568
416,1,614.4942016601562,36.63,1,0,34,0.87,4864
417,1,1729.5029296875,36.63,1,0,44,0.87,4802
418,1,757.4893188476562,36.63,1,0,26,0.87,4549
419,1,259.998291015625,36.63,1,0,39,0.87,4785
420,1,15.079251289367681,36.63,1,0,34,0.87,4826
421,1,614.4942016601562,36.63,1,0,36,0.87,4757
422,1,5.020810604095459,36.63,1,0,45,0.87,4780
423,1,1831.0819091796882,36.63,1,0,35,0.87,4894
424,1,288.391845703125,36.63,1,0,24,0.87,4729
425,1,4.784560680389403,36.63,1,0,41,0.87,4700
426,1,147.0316009521484,36.63,1,0,21,0.87,5094
427,1,33.1964111328125,36.63,1,0,29,0.87,4833
428,1,447.4283447265625,36.63,1,0,34,0.87,4808
429,1,47.37548446655273,36.63,1,0,19,0.87,4864
430,1,10.44183731079102,36.63,1,0,30,0.87,4890
431,1,139.42889404296878,36.63,1,0,26,0.87,4540
432,1,0.0,36.63,1,0,24,0.87,4775
433,1,1816.216796875,36.63,1,0,31,0.87,4293
434,1,91.7226791381836,36.63,1,0,37,0.87,4785
435,1,203.7541961669922,36.63,1,0,37,0.87,4983
436,1,278.0033569335938,36.63,1,0,23,0.87,4745
437,1,254.7844543457031,36.63,1,0,27,0.87,4552
438,1,146.087158203125,36.63,1,0,28,0.87,4951
439,1,197.583984375,36.63,1,0,49,0.87,4978
440,1,3.849352598190308,36.63,1,0,39,0.87,4789
441,1,259.998291015625,36.63,1,0,45,0.87,4754
442,1,61.70027160644531,36.63,1,0,43,0.87,4947
443,1,51.94340515136719,36.63,1,0,45,0.87,4853
444,1,36.19046020507812,36.63,1,0,31,0.87,4848
445,1,18.05331420898438,36.63,1,0,32,0.87,4866
446,1,16.84739112854004,36.63,1,0,23,0.87,4878
447,1,152.9394073486328,36.63,1,0,47,0.87,5035
448,1,91.7226791381836,36.63,1,0,34,0.87,4827
